__id__,accelerometer1,accelerometer2,accelerometer3,gyroscope1,gyroscope2,gyroscope3,pitch,roll,tap_position_x,tap_position_y,tapped_zone
1a4F7byCS36J7qoNbDW5,2.1558624267578126,-0.3796722412109375,11.478842163085938,0.7112776041030884,4.772563457489014,0.23991166055202484,-0.03774888706436908,0.21367371066646187,51.33332824707031,138.3333282470703,0
1iiVDDQvtPE6KA2ewiSV,-1.96669921875,2.6234619140625,12.728964233398438,-0.5667747259140015,-1.6039140224456787,0.1928141862154007,0.23280277834430732,-0.17597599712009843,315.3333282470703,634.6666564941406,11
1mf19vMjHRTzlaVAaC4W,1.4531921386718751,1.7305816650390626,10.591494750976564,-0.7631208300590515,0.7331807613372803,-0.19228501617908478,0.1854455744696054,0.1563919719691006,50.33332824707031,648,9
1zVVPB1qni4GQKOD2ssb,-2.0450561523437503,1.09400634765625,9.872225952148439,1.2625218629837036,-0.7313581109046936,-0.06572175770998001,0.126717890106376,-0.2342119561131112,307,184.66665649414062,2
22jtHZOxjPj3F71NSgWO,0.6482391357421875,0.7907470703125,11.367288208007814,-0.5978469252586365,0.5683148503303528,-0.08433858305215836,0.07946838383981368,0.06538849446037018,48.666656494140625,678.6666564941406,9
26nvbNnw4psBfOqOTtfK,0.8973663330078125,1.9578765869140626,9.11273193359375,-0.7148044109344482,1.0539311170578003,0.2749130427837372,0.24237394073144483,0.11268671573843912,40.33332824707031,666.6666564941406,9
2IfxHH3ztEFL9ptfM2rX,1.0376312255859377,1.7980224609375002,10.211224365234376,-0.35320600867271423,0.7778915166854858,0.11802411079406738,0.19965954858230436,0.11619832711769923,17.333328247070312,663.6666564941406,9
2PDteLHjjm0Wbc7p84Zr,-0.7553070068359375,-1.0460052490234375,16.089190673828128,1.7985996007919312,-1.3966511487960815,-0.5411250591278076,-0.07404209565545604,-0.05402928127154775,320.6666564941406,179.66665649414062,2
2RuJQQpxoc8QKLxGsYEp,-3.118426513671875,1.8123779296875002,7.874273681640625,1.5163363218307495,-1.3277040719985962,-0.4466880261898041,0.2595314717436861,-0.4323584824529209,318,173.66665649414062,2
2Uy3w9Buk04rr3l1y4kr,-2.462860107421875,3.117080688476563,13.898486328125001,-0.5566807985305786,-2.1022770404815674,-0.11779454350471497,0.25270749786396596,-0.20138600515991695,291.6666564941406,636.3333282470703,11
2YxVj7xzjdC1jAHkArvg,1.3995086669921877,-0.258697509765625,11.04713134765625,0.5657454133033752,2.719564199447632,0.2561849057674408,-0.026718824649581658,0.14493441688367578,35.33332824707031,162.66665649414062,0
2ZZ6nYmaRqsl9i0b1kDd,-2.3350067138671875,1.5663909912109377,7.821636962890626,1.0841856002807617,-0.5494911074638367,-0.053041115403175354,0.22670183633085228,-0.3325483580208916,323.6666564941406,177,2
2ZpJ2WTqM0bja4GyE5Vm,-1.73402099609375,2.1166839599609375,10.776171875000001,-0.49264511466026306,-1.369204044342041,-0.323116272687912,0.2221576905781306,-0.18309332938112896,321.6666564941406,644.6666564941406,11
2bccoFP5fcOPzO2pGLqL,-2.002886962890625,0.30325927734375,10.577587890625,1.6779887676239014,-1.4474676847457886,-0.7170276045799255,0.03317327058802795,-0.21472623119621173,330.6666564941406,187,2
2cqjmxQQwrFgAa2vBYA9,-0.9217407226562501,-0.56165771484375,15.937860107421876,1.502211093902588,-1.2867803573608398,-0.4722948372364044,-0.04007146855670221,-0.06645067066852978,331.3333282470703,172,2
2dkOYHlwVPVhXFmAOlFb,1.2649261474609377,2.6955383300781253,10.42864990234375,-0.7240684628486633,1.0038028955459595,-0.13127119839191437,0.2897042143683978,0.13851304908593004,45.666656494140625,638.6666564941406,9
2jiPoPctivQdMkYXaCwN,0.942974853515625,-0.13099365234375002,11.554806518554688,0.8016287684440613,2.895017623901367,0.2928648889064789,-0.01283325303829968,0.09387753268499825,22.333328247070312,159.3333282470703,0
30weBS9pm2nRiwxlsbrK,-0.9546386718750001,-0.16119995117187502,14.10843505859375,1.3517998456954956,-1.3309736251831055,-0.3672927916049957,-0.012827463127690487,-0.07768054121405925,317.3333282470703,176.66665649414062,2
3SCaVF9Fs9YViOLcid5e,-0.10048828125,1.8524536132812501,10.482034301757814,-0.1431257277727127,0.08901908993721008,-0.330624520778656,0.20041596766217365,-0.010967782543315572,35.666656494140625,677.6666564941406,9
3StpxcBJKl3NjW6zLxOq,-2.7402496337890625,3.026611328125,12.973455810546875,-0.7865521311759949,-2.1626808643341064,-0.05455911532044411,0.26248202226609907,-0.2389577942269556,316.6666564941406,655.6666564941406,11
3cUZnumWZ2lJ0IvYB40r,-0.6809875488281251,0.06639404296875001,12.4976318359375,1.1705889701843262,-1.371870756149292,-0.735522449016571,0.006317089018940269,-0.06264736916634754,327,188,2
3mbWqNTjsXeMQ6cfxRTU,-2.588470458984375,0.807196044921875,12.232803344726562,1.6417919397354126,-1.087136149406433,-0.24777837097644806,0.07582693063774658,-0.23916495035306873,344,190.3333282470703,2
475ALNngkr89Vel38qWE,1.6345794677734375,-0.6183319091796875,11.333792114257813,0.8180522322654724,3.365729570388794,0.3248220384120941,-0.062294878482666315,0.16479389992564997,62.33332824707031,143.66665649414062,0
48OyzmGqZ1skbzQD0gqm,-0.7150817871093751,-0.30520324707031254,12.900332641601564,1.0384067296981812,-0.9797058701515198,-0.3730987310409546,-0.026902124372206855,-0.06364663816584241,319.6666564941406,179,2
4BWwPcNReQLYgVjcU4Xy,-2.989227294921875,3.0992858886718753,15.858157348632814,-0.7735716104507446,-2.1482081413269043,0.10411681234836578,0.22101599876922484,-0.2139184833789445,332,662.6666564941406,11
4TCaitwtZzYwThFeR2xF,0.6092102050781251,-0.969891357421875,12.09388427734375,0.7511954307556152,4.004907608032227,0.49009621143341064,-0.09155532017499277,0.05845988902406896,28.333328247070312,157.66665649414062,0
4kmpuywKHDmhCcLerehu,1.1526245117187501,0.21084594726562503,11.697164916992188,0.7248061895370483,2.725623607635498,0.20701949298381805,0.020795399570372974,0.11308800471561253,60.33332824707031,161,0
4lrFazt7BptPu2pZYVg8,1.6683746337890626,2.4381866455078125,10.023257446289064,-0.7070724368095398,1.3372619152069092,-0.3038826584815979,0.273298026137832,0.18926734938861212,47.33332824707031,650,9
4oY0JynjqcEJl1vQFexz,1.648785400390625,0.021981811523437502,12.497930908203125,0.8875543475151062,3.146937131881714,0.17443785071372986,0.002189436232635829,0.15092336091109695,39.666656494140625,189.3333282470703,0
54mwJRl2TsPzPralNDJ2,-2.412017822265625,2.8061950683593753,8.643338012695313,-0.7579715847969055,-1.8548579216003418,-0.32736003398895264,0.35958811514250816,-0.3122103606674289,316.3333282470703,641.6666564941406,11
5Ca8oufqP6JofVOp0YCz,0.9346008300781251,0.476123046875,11.854028320312501,0.8679766654968262,3.4434280395507812,0.36884087324142456,0.04617167608767843,0.09083521584587857,35.33332824707031,143,0
5OSvtnoTd0KCm6isDYkR,-2.0975433349609376,3.31551513671875,6.636264038085938,-0.6880878210067749,-1.2539504766464233,-0.05300676077604294,0.5308046055987382,-0.35105246713670446,308.3333282470703,648.3333282470703,11
5PuQwekQ1sWmY3r6402A,-1.8063964843750002,1.5125579833984375,6.3765197753906255,1.1736425161361694,-0.3997404873371124,0.006509032100439072,0.267117042082342,-0.3164149632342192,329,179.3333282470703,2
5b9gyshkhLwKaZv36juJ,1.086529541015625,0.328680419921875,12.667654418945313,0.7833669781684875,4.166289329528809,0.463470458984375,0.029879290164014038,0.09886404867105927,53.33332824707031,151.3333282470703,0
5mJPbYu9TshaK98bwaIr,1.074566650390625,2.0085693359375,11.12967529296875,-0.6041391491889954,0.7332409620285034,-0.21170559525489807,0.20448238283175246,0.11043963263863907,45,641.6666564941406,9
5ucJfJ5YOaWaLpCPSGJo,0.1281524658203125,1.9240814208984376,10.013388061523438,-0.5492900013923645,0.6582982540130615,-0.21004164218902588,0.21742960029703842,0.014793782351857384,45,624,9
64tNSpPNvzJnd9ySSBXa,-1.7731994628906251,0.36352233886718754,10.008901977539063,1.4802049398422241,-0.92566978931427,-0.17478059232234955,0.04189137596600074,-0.20110957046017147,317.3333282470703,184.3333282470703,2
6GuT6r0ewZAntBBTqGdO,-2.077056884765625,1.7613861083984377,15.909149169921877,-0.20719340443611145,-1.6982959508895874,0.17076082527637482,0.12631516257900588,-0.1490991629970955,324.6666564941406,671.6666564941406,11
6MawnBpHu9GZBpiDJGoQ,-2.3053985595703126,2.0798980712890627,12.583764648437501,-0.5794652104377747,-1.9547988176345825,-0.2427671104669571,0.18759120316498634,-0.20801713172946856,326,661.3333282470703,11
6Pfx1nXAlmn6ZXvSNii1,3.2443359375000003,-0.0025421142578125003,11.84625244140625,0.3225277066230774,2.5409746170043945,0.24174071848392487,-0.0001826891988306112,0.306819114907666,53,175,0
6VADKUmGZhjzhBapFDRi,0.31208190917968753,2.2279388427734377,12.484024047851564,-0.6448322534561157,0.8206815719604492,-0.3618506193161011,0.20224685211035343,0.028801062592288353,33.666656494140625,656.6666564941406,9
6acllSlhbgYghiekZedj,-0.7463348388671875,0.021234130859375002,13.479486083984376,0.245934396982193,-0.48214399814605713,-0.1702343225479126,0.001853353673395274,-0.06347706374192837,314.6666564941406,188,2
6bPr4qbjQSSs9F3o3ZnQ,0.21921997070312502,0.20037841796875003,13.280752563476563,0.6030738949775696,3.1649560928344727,0.3258343040943146,0.017406329097225365,0.0195337754437939,33,191.66665649414062,0
6dh4fpLEz9lpieROnta1,1.3485168457031251,-0.116937255859375,11.348446655273438,0.808291494846344,3.7341320514678955,0.2803206145763397,-0.01164896017146069,0.1362635880184775,39,151,0
6jGabCgZaKFxhlJAfpur,1.133782958984375,1.8603790283203125,8.94166259765625,-0.1663210690021515,0.7693368792533875,0.27563396096229553,0.2350301143027707,0.14467907539467523,8,645,9
71ZP1gOWMXAoZcSra3ha,1.9285675048828126,-0.098992919921875,10.957559204101564,0.6715133786201477,3.6456711292266846,0.2846008241176605,-0.010220546862254657,0.20035489902773337,52.33332824707031,157.66665649414062,0
741XQ41uMLSDP4qYliRI,-1.1620452880859375,-0.6847259521484376,16.162762451171876,1.151260256767273,-1.454891562461853,-0.5551306009292603,-0.04829138358687333,-0.08253090757035368,313.6666564941406,182.3333282470703,2
77DfnneDkPWpwbkvve5H,1.3477691650390626,2.0440093994140627,11.324819946289063,-0.7892115116119385,1.0653421878814697,-0.27370184659957886,0.20446789898167061,0.1359460263152747,46.666656494140625,645,9
78eBaKzdzw4TRacj0JR6,0.9422271728515625,0.172265625,11.148516845703126,0.6432055830955505,2.6725761890411377,0.20859742164611816,0.017831217752770558,0.09714232663465763,50,165,0
7JSO3Y0ZWmMNeoZN3GhU,0.8516082763671876,0.07312316894531251,12.936520385742188,0.48286253213882446,3.1360855102539062,0.2705420255661011,0.006571814547973607,0.07594135723505042,25.333328247070312,154.66665649414062,0
7XUrkcZMX4wYYXfGADzD,-1.6553649902343752,0.48688964843750004,10.126138305664064,1.4804810285568237,-1.0869896411895752,-0.39171531796455383,0.055346213448658935,-0.18589852756690803,331.6666564941406,181.66665649414062,2
7b8SC48pPjy6dwERkZrC,-2.6813323974609378,2.621817016601563,17.1846923828125,-0.7830838561058044,-2.1529459953308105,0.1058041900396347,0.17333757879042097,-0.1777893742738975,312.6666564941406,653,11
7nAyIKLATTyW0B1gcvOi,-1.9128662109375,0.0710296630859375,10.831051635742188,1.785980224609375,-1.4355753660202026,-0.6961702704429626,0.00786481931688683,-0.20059529746226953,310,162.3333282470703,2
7ok01aa1vvQXCLcLfv8R,-1.4008544921875001,2.241845703125,15.375006103515625,-0.6245964765548706,-1.8041986227035522,0.0998256653547287,0.16579546945696955,-0.10447332037643521,307.6666564941406,667,11
81uNWOD870IYGyydJCQ0,-0.2749969482421875,1.9822509765625,13.356567382812502,-0.43366381525993347,0.4130847752094269,-0.1645711064338684,0.1687482230389231,-0.02350883696761576,43.33332824707031,627.3333282470703,9
85xvjYY3mZj3H4Tn1fQT,0.938787841796875,1.5182403564453126,12.683654785156252,-0.7557308077812195,0.9355743527412415,-0.1162365972995758,0.13636905108183056,0.08484458468074949,28.666656494140625,649.3333282470703,9
888hLlb1FZxenRC6xv7d,-2.28192138671875,2.1470397949218754,12.211270141601563,-0.7167642116546631,-1.7252615690231323,-0.17977403104305267,0.19930096712147932,-0.2120338898145098,313.3333282470703,644,11
8MQIMGdMvwARSYhlL381,-1.8428833007812502,-0.22250976562500002,10.893258666992189,2.0873403549194336,-1.5154629945755005,-0.40961840748786926,-0.022994526067873656,-0.19234064919035762,330.6666564941406,161,2
8NSi6i1W2ykDtrkToqEG,1.113446044921875,-0.5775085449218751,11.096179199218751,0.6932477355003357,4.210851669311523,0.5492181181907654,-0.059450353312411115,0.11542859709465947,36,159.3333282470703,0
8Q8z9Si2C69zmxXjHs6C,-2.2306304931640626,3.2060546875000004,7.5473876953125005,-0.8512663841247559,-1.7873611450195312,-0.38312608003616333,0.460139133454831,-0.32965122581330825,321.3333282470703,636,11
8aAOIfu6As5NBxulASx3,-1.9509979248046876,2.3578857421875004,11.374615478515626,-0.6745020151138306,-1.6470396518707275,-0.3211601674556732,0.23409152643395,-0.19497850442969697,312.6666564941406,651.6666564941406,11
8fcvdxLyKsyBCSaHK5ph,-2.203115844726563,2.532244873046875,13.844653320312501,-0.510538637638092,-1.627957820892334,0.2059268057346344,0.20720126540963918,-0.18115372932180382,315.3333282470703,656.6666564941406,11
8lf2f8gVQoq5Awxszvoo,1.2508697509765625,1.7921905517578127,11.3946533203125,-0.8008644580841064,0.7438797354698181,-0.48670440912246704,0.1786120705240217,0.12543917002781987,43.33332824707031,666.6666564941406,9
8mon5k57YGJP9BIPLHq1,1.5521850585937502,-0.48449707031250006,11.733950805664064,0.8199116587638855,3.973853349685669,0.3102896809577942,-0.04712750957496888,0.15148736383601555,36.666656494140625,154,0
8soyFfLSmGEahPKlJrxA,-2.3068939208984376,0.45100097656250004,12.516323852539063,1.6197830438613892,-1.0744565725326538,-0.2905213236808777,0.0415904230435161,-0.2090712554308999,341,196.66665649414062,2
8yEeQd6auuaLJNsjEQsN,-2.244537353515625,2.2322753906250004,12.331646728515626,-0.2188607007265091,-1.7541117668151855,-0.08884412050247192,0.20516859120499883,-0.20665838863831185,325,673.6666564941406,11
8yHvem5OP6u5XUhacPWt,-1.0388275146484376,1.5563720703125001,11.939562988281251,-1.2610195875167847,-1.087042212486267,0.09673266857862473,0.14829019200348145,-0.09966547079555119,329.6666564941406,665.6666564941406,11
91V9h9tLU4o3v12LYneA,-1.7195159912109377,0.9936676025390626,8.920428466796876,1.457227110862732,-0.6393112540245056,-0.24606622755527496,0.12740780171862287,-0.2183373848155138,339.3333282470703,175,2
96U4bUdoVBrhocHaCQDj,-2.3650634765625003,2.9018981933593753,14.211016845703126,-0.706681489944458,-2.272442102432251,0.08227356523275375,0.23068477818524127,-0.18942199477236346,323,633.6666564941406,11
9CUE2YuweUWA19dcR4fR,1.401153564453125,2.3713439941406254,9.843215942382812,-0.7173032760620117,1.1896699666976929,-0.0930391326546669,0.27076149353289164,0.1622624413582223,36.33332824707031,639,9
9F51B243ANBO8cQcCIQI,0.9532928466796876,2.187713623046875,12.05081787109375,-0.8669518828392029,1.0396456718444824,-0.2646915912628174,0.2056191695135256,0.09066427006214983,43.33332824707031,621,9
9H5ygP2ZwGuV6LPTq2zS,1.8331634521484377,2.583087158203125,8.970074462890626,-0.859471321105957,1.3622777462005615,0.13303181529045105,0.3211248386504236,0.23127042071567042,39.33332824707031,680.3333282470703,9
9Jh6oU2eQ2VffYnZX44P,1.8333129882812502,2.648583984375,9.683511352539064,-0.5097692608833313,0.9063498973846436,0.062241002917289734,0.30584228894602916,0.21458831786681887,44,634.3333282470703,9
9cssnFciculKYZeaZa1P,0.6966888427734376,-0.1027313232421875,11.42156982421875,0.5610707998275757,3.0617685317993164,0.36476412415504456,-0.010196691316182985,0.07041175983977106,56.666656494140625,209,0
9fNneFORD26zVTFKE5oI,-2.3912322998046878,1.9828491210937502,16.05718994140625,-0.8216315507888794,-2.142726182937622,-0.028542695567011833,0.14063151559662865,-0.16982443033066263,317.3333282470703,650.3333282470703,11
9siTltuVCFLrLJyqvSyF,1.1445495605468752,2.3762786865234378,10.3060302734375,-0.7493101954460144,1.010172963142395,-0.26754409074783325,0.2595305283058267,0.1269397822821871,39,636.3333282470703,9
9zbk42OvmFxmqwyHjKBm,-2.1561614990234377,3.0249664306640627,13.454214477539063,-0.5421043038368225,-1.581762671470642,0.2352822870016098,0.25332048244455957,-0.18240514711865807,311.3333282470703,651.6666564941406,11
A0vApsyL6gn2wZYbDpkI,-1.8899871826171877,1.1541198730468751,8.005715942382814,1.6679470539093018,-1.3079255819320679,-0.48252350091934204,0.16439402644357812,-0.2659196113916345,320.6666564941406,173,2
A7p25c4sAZJ5M3Jgfuna,-2.8643646240234375,2.6511260986328127,12.792367553710939,-0.7333874106407166,-2.3112215995788574,0.09985122829675674,0.23402410006595017,-0.2528737143995215,329.6666564941406,632.3333282470703,11
AOuIHJrtA8SGBApM5QWU,-2.5781524658203128,1.1490356445312502,8.973812866210938,1.69077467918396,-1.2978752851486206,-0.43990999460220337,0.1462640143768878,-0.3208387249294645,314,177,2
AOv6ihDz3CwPa9Lkx3Ln,-2.1486846923828127,1.5204833984375001,10.442108154296875,-0.6393157839775085,-1.5113664865493774,-0.41777539253234863,0.16556785671633747,-0.23284666708447366,310.6666564941406,646,11
ARrwWeFOELpHHaSwJHrb,-2.3089874267578128,2.7018188476562504,14.427246093750002,-0.5389135479927063,-1.9249725341796875,0.07352881133556366,0.21203504319627012,-0.18223147192388273,307.6666564941406,652.3333282470703,11
Acz64YnWaR41J6jnGOdJ,-1.4795104980468752,2.1286468505859375,9.431842041015626,-0.7429143190383911,-1.3524842262268066,-0.14590154588222504,0.25421157244978937,-0.1785643214040395,321.6666564941406,666.3333282470703,11
AeFoXemb3WL0LsY5ys2u,-2.5033843994140628,1.4288177490234375,8.403631591796875,1.4863818883895874,-0.6814882755279541,-0.11312442272901535,0.1932787931126654,-0.3319022595202438,316.3333282470703,181.66665649414062,2
AfVTZHZ9HW9BtrhGuo7N,1.7254974365234377,2.30943603515625,11.128030395507814,-0.7632910013198853,1.2225158214569092,-0.22515402734279633,0.23433731548404396,0.17651991005938528,49.666656494140625,652.6666564941406,9
AiE5eftPT7k5oUjyPFSo,1.0099670410156252,-0.337054443359375,11.245864868164062,0.6893592476844788,3.1266913414001465,0.33137047290802,-0.034199315013890966,0.10324971011055481,55,174.66665649414062,0
AjDbcf9Lk8xAKFdWcvnE,1.4512481689453125,2.436541748046875,10.144680786132813,-0.5430361032485962,1.2038984298706055,-0.18030905723571777,0.2700024330551953,0.16306029314481152,42.666656494140625,645,9
Am6tvNTkAnuBZO8e95oj,1.0558746337890625,-0.1375732421875,11.174835205078125,0.693962812423706,2.70454740524292,0.5045403838157654,-0.013970621686011212,0.10848351108056181,35.666656494140625,172,0
AoajnpdXkEdkHPWHrJYq,-1.77230224609375,0.274249267578125,11.1027587890625,1.8701529502868652,-0.898696780204773,-0.30072227120399475,0.02866605870598212,-0.18156511951561263,322,184.3333282470703,2
Arv9aY1jD30SJALwyfyB,-2.3366516113281253,2.7471282958984378,15.815689086914064,-0.4933016002178192,-1.9534201622009277,0.11788535863161087,0.19697847869525337,-0.16846752224061248,313.3333282470703,650.6666564941406,11
AtZIWEg7fi1jPvo52DKt,0.036486816406250004,2.50084228515625,13.087701416015626,-0.388156533241272,0.38784119486808777,-0.30275508761405945,0.21628123666824295,0.0032706728423773303,56,632,9
AzAtE2R7hpPPggb1VaZ3,-1.0935577392578126,0.19828491210937502,12.244467163085938,1.2559396028518677,-0.7624353170394897,-0.2623184323310852,0.018801313219039734,-0.10222075796806404,337.3333282470703,190,2
B7iD07KRtkQmQahTjKBt,1.2776367187500002,1.77230224609375,11.002120971679688,-0.3102862238883972,0.5110409259796143,-0.25110387802124023,0.18295939847283035,0.13257784234650397,51,655,9
B7ozSwIzX3V4tuGct7ZR,0.7182220458984375,2.2322753906250004,13.039251708984375,-0.4903483986854553,0.7365219593048096,-0.30851683020591736,0.19419720753237846,0.06319943440172957,51.666656494140625,636.6666564941406,9
BH1q5ZAgofmXgvLO4FGE,-2.0779541015625003,3.1987274169921878,9.595883178710938,-0.8089284896850586,-2.0714619159698486,-0.11821185797452927,0.36855114077237344,-0.24477683736970823,336,621,11
BKVpTZoyXvj9qlPsWKgH,1.1635406494140625,2.2277893066406254,10.2462158203125,-0.5644205212593079,0.7972567081451416,0.05787128955125809,0.2452223406024946,0.12972917850454804,54,622.6666564941406,9
BU9B71qfKz4HvyhAIHbn,-2.78795166015625,2.451495361328125,14.10948181152344,-0.6365231871604919,-2.070030927658081,0.18908070027828217,0.1970078895737526,-0.2239523333643408,326,642.3333282470703,11
BfuSikEQAx2ksC4TxB4e,-2.2557525634765625,3.3256835937500004,8.57559814453125,-1.0266326665878296,-2.202437400817871,-0.2778148353099823,0.42373237355125126,-0.29517998604869444,306,655,11
BhRY5j5mCCbK9wNgf6PM,1.8122283935546877,0.4858428955078125,12.236691284179688,0.6058624982833862,3.278538465499878,0.18318606913089752,0.045592044732240024,0.16912564025253177,53,168,0
Bl6Iv4ru0WZKmCkxtInZ,1.1094085693359377,1.2552062988281252,10.970568847656251,-0.607898473739624,1.0259255170822144,-0.10509605705738068,0.13042401853992078,0.11569020532160483,35,653.3333282470703,9
Br76NsBUm7bDIV8SEiLR,1.7068054199218752,2.4256256103515628,11.210125732421876,-1.0609365701675415,1.3808774948120117,-0.4619319438934326,0.2439786358442946,0.17341307443424636,36.666656494140625,653.6666564941406,9
BsnfGpVTHB3r6zUX8ni9,-0.9209930419921876,2.5418151855468754,14.510537719726564,-0.13360732793807983,-0.02551974169909954,0.21322332322597504,0.19868806358815846,-0.072639559873641,319,645.3333282470703,11
Bu87dkF1Yh7Rd18m47DN,1.4651550292968751,2.1145904541015628,10.587756347656251,-0.851853609085083,1.1384507417678833,-0.2103835940361023,0.22572354478732143,0.157796505711349,44.33332824707031,660,9
C1ksAQM4JTFoTtcZoOgS,-2.105767822265625,1.9536895751953127,19.519400024414065,-0.6269954442977905,-1.816304087638855,0.17947202920913696,0.11419066508357786,-0.12350198569684737,320.3333282470703,639.3333282470703,11
C9Sy5VVY4uMyaBZRUGvu,0.357989501953125,2.2861083984375004,10.900436401367188,-0.6181593537330627,0.5125727653503418,-0.30463260412216187,0.23677403725412755,0.037720825911934694,49.666656494140625,661.6666564941406,9
CUAMmsaIHIFRlnJQkMPH,-1.7726013183593752,0.8375518798828125,8.992056274414063,1.53744637966156,-0.7566418647766113,-0.3608250319957733,0.10672889512086074,-0.22318259122868164,326.6666564941406,182,2
CUPtdqIjOvBAHtLOyJTT,-2.2219573974609377,0.5386291503906251,10.780657958984376,1.536414384841919,-1.2186696529388428,-0.4489556849002838,0.05750643287801479,-0.2331572967143549,336.6666564941406,179.3333282470703,2
CUo6mkikgJG2UGTERFRi,1.0943054199218751,2.036981201171875,8.5857666015625,-0.044732317328453064,0.3165513277053833,0.059596218168735504,0.2669254239221858,0.14533232999696774,29.666656494140625,647,9
CmJBCZv8aJOC4oVr2icQ,1.0068267822265626,1.9441192626953125,10.695870971679689,-0.8031126856803894,0.9799388647079468,-0.3251229524612427,0.20587889621934266,0.10774280392728336,55,649.3333282470703,9
CzAEyFXRNliAHPGcDLUn,-2.8541961669921876,-1.3079925537109376,22.039382934570312,0.35514530539512634,-2.144155740737915,-0.5003403425216675,-0.06785847435063516,-0.14799993842210218,325.6666564941406,172.66665649414062,2
CzTSG9UpiKTToL01H8Ja,1.2094482421875001,1.6410095214843752,10.7031982421875,-0.4758104681968689,0.5650972127914429,-0.18278180062770844,0.1742404469555439,0.1290508680163182,27.333328247070312,648,9
D27ZYeCrai4OiUNHeqni,-0.1969390869140625,2.0547760009765628,13.562030029296876,-0.14748692512512207,-0.6190525889396667,0.22257527709007263,0.1722776933897733,-0.016760414800787788,317.3333282470703,688.6666564941406,11
DHzy5aomRgxEJWD9Mju9,0.08942260742187501,0.7584472656250001,11.905169677734376,-1.4648493528366089,-1.5907034873962402,0.4307766854763031,0.07261765415596574,0.008295309265562585,346,668.3333282470703,11
DOVTy5VJyxPh2T7x9QVK,0.28232421875,-0.5764617919921875,17.76235046386719,0.8685550689697266,-0.9258860349655151,-0.32462015748023987,-0.037006418422196374,0.018030782891133725,322,194.66665649414062,2
DXDmbzyFwADMdyLifsvl,1.0024902343750002,2.1960876464843753,10.39993896484375,-0.40385693311691284,0.6390625238418579,-0.19717085361480713,0.23839310030352534,0.11024425434338234,52.666656494140625,654.6666564941406,9
